source_node,target_node,weight
4528,2259,9.5
4528,9352,6
4528,4774,10
4528,9159,4.8
4529,1817,0.7
4529,777,1.8
4529,4952,8.4
4529,1793,0.9
4530,79,7.5
4530,9288,3.2
4530,6522,0.1
4530,6148,6.3
4531,2959,9.1
4531,5037,2.3
4531,7274,8.8
4531,9995,7.3
4532,5593,8.5
4532,7652,1.9
4532,1241,2.9
4532,1381,1.2
4533,3345,8.3
4533,9598,9
4533,1533,6.2
4533,1267,5.6
4534,6286,9.6
4534,1313,3.2
4534,1552,3.2
4534,718,8.9
4535,2860,1
4535,3379,8.2
4535,7711,8.6
4535,5118,3.5
4536,1483,5.9
4536,8163,4.4
4536,1612,5.3
4536,7860,8.7
4537,9006,3.9
4537,2945,2.9
4537,6493,7.4
4537,2753,6
4538,5596,7.2
4538,7601,1.8
4538,9290,2.8
4538,364,4.2
4539,3538,8.6
4539,9148,1.9
4539,8051,8.9
4539,8623,4.6
4540,4767,6.8
4540,9934,8.5
4540,9415,5
4540,4587,8.4
4541,1255,2.9
4541,5913,6.7
4541,6990,2.8
4541,7072,4
4542,2881,1.9
4542,4096,5.8
4542,1489,5.9
4542,8934,0.5
4543,9402,2.3
4543,5181,10
4543,60,8.7
4543,2807,4.5
4544,2047,9.5
4544,1965,9.6
4544,4627,1.4
4544,499,9.1
4545,918,7.5
4545,7390,3.3
4545,6634,2.3
4545,6922,9.2
4546,7542,2.5
4546,9464,4.7
4546,3579,1.4
4546,2149,4.3
4547,4922,9.7
4547,6417,1.7
4547,1956,8.6
4547,9070,8.8
4548,1058,6.1
4548,2583,2.1
4548,3670,9.8
4548,6403,7.7
4549,1650,3.8
4549,58,1.3
4549,3784,7.7
4549,711,9.2
4550,7345,7.7
4550,623,7.6
4550,8514,3.7
4550,8673,5.8
4551,171,5.2
4551,510,2
4551,1170,4.7
4551,1755,3.6
4552,4064,2.6
4552,1140,9.8
4552,4954,7
4552,4980,8.9
4553,4403,8.2
4553,2082,6.2
4553,7711,6
4553,3182,9.3
4554,2891,7.3
4554,6589,6.8
4554,7388,9.2
4554,737,7.2
4555,2518,3.5
4555,8908,5.9
4555,9886,1.8
4555,9846,10
4556,1,1.8
4556,9709,6.1
4556,6101,2.2
4556,1853,1.5
4557,8497,7.1
4557,5425,8.9
4557,9673,2.9
4557,4792,5.8
4558,4845,0.3
4558,9099,3.6
4558,8819,9.5
4558,9054,8.1
4559,3233,6.7
4559,4084,7.7
4559,8431,9.9
4559,1432,6.4
4560,9565,3.2
4560,2458,0.6
4560,5649,6.1
4560,7287,9.1
4561,6084,7.6
4561,3069,10
4561,141,9.5
4561,2332,3.1
4562,9469,0.4
4562,8144,5.8
4562,2333,1.3
4562,3439,2.3
4563,5349,3.2
4563,9534,1.1
4563,1887,1
4563,313,6
4564,9052,0.6
4564,6274,2.3
4564,9653,8.4
4564,650,6.6
4565,4916,3.5
4565,1790,6.6
4565,8803,8.8
4565,5539,6.5
4566,1397,4.4
4566,3045,7
4566,2212,3.9
4566,3885,8.8
4567,3035,2.2
4567,9777,6
4567,4549,9
4567,2160,3.3
4568,5894,0.6
4568,4606,9.8
4568,7849,0.7
4568,4253,3.1
4569,41,5.8
4569,1085,4.8
4569,9027,9
4569,8789,2.7
4570,7020,2.6
4570,8610,7
4570,3647,4.5
4570,9487,4
4571,3290,6.4
4571,358,1.6
4571,4394,0.1
4571,4518,7
4572,9283,0.9
4572,3622,4.2
4572,6420,6.6
4572,7816,5.5
4573,7643,2.2
4573,9778,3.7
4573,8933,0.6
4573,8329,2.5
4574,9401,9.6
4574,670,8.8
4574,2118,6.3
4574,2286,1.7
4575,5945,5.6
4575,5077,3.5
4575,1380,2.1
4575,5106,0.4
4576,2315,9.1
4576,1585,10
4576,9072,8.1
4576,165,2
4577,1202,4.3
4577,2180,8.5
4577,322,2.4
4577,584,4.8
4578,6134,9.6
4578,8850,7.9
4578,8481,7.3
4578,6194,7.7
4579,8130,9.6
4579,1524,0.2
4579,1916,8.2
4579,9053,7.7
4580,5382,3.2
4580,9479,7.1
4580,4884,6.4
4580,298,8.4
4581,9798,0.4
4581,9163,0.8
4581,1440,2
4581,6617,6.2
4582,3178,7.5
4582,1029,9.2
4582,1112,1
4582,2530,8.3
4583,876,8.9
4583,1086,6
4583,7162,0.6
4583,3359,4.7
4584,4477,1.5
4584,2081,5.5
4584,3224,3.8
4584,1855,8.7
4585,8112,3.1
4585,7089,4.7
4585,824,5.8
4585,2133,8.2
4586,3789,8.5
4586,8880,3.8
4586,9299,6.4
4586,22,8
4587,2511,3.9
4587,7865,8.1
4587,3655,9.6
4587,5199,1.4
4588,5654,2.5
4588,2423,7.6
4588,4373,5.6
4588,5885,4.4
4589,8118,7.8
4589,3340,0.5
4589,9618,1.7
4589,243,2.5
4590,2359,4.6
4590,2331,2.5
4590,9850,7.3
4590,2040,5.5
4591,4195,5.7
4591,2526,0.2
4591,985,1.1
4591,853,2.1
4592,6107,8.6
4592,96,2.3
4592,593,5
4592,843,4.7
4593,2930,0.6
4593,1860,1.4
4593,6487,3.4
4593,1468,2.9
4594,576,4.9
4594,9565,5.3
4594,485,3.4
4594,6589,4
4595,2688,5.7
4595,9524,1.8
4595,6889,6.4
4595,2315,6
4596,7554,5.8
4596,181,4.3
4596,597,0.8
4596,1522,3.6
4597,2954,4.7
4597,2082,3.5
4597,9309,6.5
4597,967,0.5
4598,5728,2.3
4598,8094,8.7
4598,3677,2.6
4598,6320,7.9
4599,7582,1.7
4599,6035,1.7
4599,3856,1.9
4599,678,3.1
4600,2853,0.1
4600,1550,8.1
4600,2313,0.6
4600,3962,5.9
4601,6968,6.8
4601,4461,8.7
4601,9646,5
4601,5773,7.8
4602,703,9.6
4602,920,8.2
4602,40,1.9
4602,4055,6.5
4603,1301,2.6
4603,5797,8.8
4603,5285,2.8
4603,4449,1.4
4604,2154,8.3
4604,1329,3.9
4604,2886,6.7
4604,7770,4.9
4605,3811,3.9
4605,3246,2.2
4605,1041,8.5
4605,3094,1.4
4606,1221,3.6
4606,9296,9
4606,3247,3.1
4606,26,6.1
4607,4637,7.2
4607,3568,4.2
4607,2095,9.4
4607,6770,0.2
4608,1211,3.5
4608,3209,8.7
4608,8674,0.8
4608,2731,4.2
4609,5154,3.4
4609,3709,4.9
4609,6253,1.7
4609,313,9.5
4610,298,4.7
4610,1041,2.8
4610,2347,0.3
4610,802,4.8
4611,143,7.9
4611,2364,8.7
4611,8888,4.3
4611,8193,9.5
4612,8607,6.6
4612,6364,8.5
4612,2486,2.9
4612,6036,8.8
4613,1039,9.4
4613,2145,7.5
4613,1724,4.7
4613,1151,1.3
4614,2087,6.9
4614,4992,3.5
4614,8370,6.3
4614,8663,4.8
4615,9809,7.4
4615,1762,2.8
4615,9479,5.3
4615,6679,3.9
4616,1294,1.6
4616,995,8.7
4616,3579,8.2
4616,9518,5.3
4617,6033,3.5
4617,7571,3.2
4617,5877,9.5
4617,2271,3.5
4618,3570,7.7
4618,2712,4.7
4618,7102,5.5
4618,7760,3.1
4619,1852,5.9
4619,1289,9.6
4619,1364,5.3
4619,4828,2.8
4620,3520,2.9
4620,3861,7.9
4620,3192,0.7
4620,6881,0.8
4621,1376,7.3
4621,3866,1.6
4621,3584,6.9
4621,2210,4.5
4622,9028,8.4
4622,7855,6.5
4622,8005,4.7
4622,9654,0.9
4623,1161,6.4
4623,2571,1.5
4623,9558,2.6
4623,9879,3.3
4624,5133,2
4624,4443,7.3
4624,4548,6.4
4624,7540,4.2
4625,7300,9.2
4625,4863,5.2
4625,1701,9.7
4625,6911,6.7
4626,1110,0.6
4626,4029,8
4626,4225,9
4626,7776,7.2
4627,2686,6.2
4627,2717,7.3
4627,2759,4.6
4627,3712,6.7
4628,8813,3.9
4628,1548,0.7
4628,9017,3.2
4628,7247,8.2
4629,5173,1.5
4629,954,2.3
4629,3532,9.1
4629,2495,3.8
4630,2526,6.3
4630,6939,8
4630,6425,2.5
4630,8503,5.8
4631,1445,9.2
4631,9865,8.7
4631,6110,10
4631,1153,2.4
4632,2840,0.8
4632,6705,8.7
4632,5486,7.6
4632,1931,0.4
4633,1963,6.7
4633,3554,1
4633,8829,5
4633,1418,0.8
4634,7126,4.3
4634,5009,1.4
4634,8949,4.4
4634,7314,1.5
4635,8052,10
4635,5943,3.2
4635,3971,6.3
4635,8895,7.5
4636,5558,4.8
4636,8001,7.2
4636,6523,1.6
4636,4928,6
4637,4702,4.4
4637,9567,5.2
4637,6560,9.5
4637,1847,0.4
4638,3285,0.5
4638,454,9.2
4638,2589,5.9
4638,9866,3.3
4639,5957,3.2
4639,1135,4.9
4639,5455,6.8
4639,2741,0.1
4640,3679,2.3
4640,4549,2.3
4640,3912,2.4
4640,1445,5.1
4641,486,4.6
4641,9690,5.3
4641,7677,6.6
4641,3822,6.3
4642,7746,4.2
4642,9283,8.9
4642,121,0.2
4642,3687,5
4643,1439,0.5
4643,9416,3.7
4643,584,6.3
4643,6969,10
4644,1212,9.2
4644,3717,9.1
4644,1421,9.1
4644,4099,8.4
4645,7548,0.4
4645,1179,7.7
4645,6812,8.7
4645,2025,3.5
4646,87,2.2
4646,223,0.2
4646,3537,5.6
4646,2016,8.1
4647,1914,7.2
4647,250,5.6
4647,8599,1.5
4647,2195,0.7
4648,7763,9.3
4648,3896,2.4
4648,6498,6.3
4648,2913,4.7
4649,1414,6
4649,4009,4.9
4649,582,0.5
4649,1309,8.3
4650,7179,7.7
4650,8563,9.3
4650,1277,6.3
4650,8893,5.5
4651,3790,8.6
4651,9662,6.2
4651,724,5
4651,6444,0.6
4652,1309,2.4
4652,4502,9.8
4652,5807,7
4652,5320,4.1
4653,3214,2
4653,1949,5.6
4653,4817,8.6
4653,2869,1.2
4654,2566,4.7
4654,3383,5.3
4654,5461,4.5
4654,6840,3.9
4655,7379,4.6
4655,9164,7.6
4655,1864,4.2
4655,684,6.2
4656,4355,9.4
4656,1513,1.8
4656,7996,9.7
4656,7856,7.3
4657,6906,6.1
4657,2559,4.6
4657,6262,8
4657,6374,0.5
4658,8784,7.1
4658,2018,6.7
4658,8497,7.9
4658,246,8.5
4659,5825,4.2
4659,9595,7.3
4659,4441,8.4
4659,4986,7.8
4660,539,1.1
4660,855,4.7
4660,5393,1.6
4660,2768,6.7
4661,2052,9.9
4661,1653,6.4
4661,9182,6
4661,603,2.6
4662,9505,9.5
4662,7292,4.5
4662,937,6.4
4662,5378,2.1
4663,2336,4.4
4663,4516,2.9
4663,9025,6
4663,4063,7.4
4664,6335,8.7
4664,552,4.6
4664,5078,8.2
4664,8641,2.4
4665,8274,5
4665,3306,4.5
4665,1519,1.8
4665,8970,4.7
4666,4001,9.7
4666,1358,9.7
4666,2550,1.8
4666,1442,5.2
4667,5720,5
4667,1278,1.3
4667,8166,3.8
4667,5570,7.9
4668,5510,0.5
4668,4117,3.7
4668,2276,0.9
4668,7002,1.9
4669,798,3.3
4669,916,5.7
4669,435,9.7
4669,2300,8.9
4670,8841,6.2
4670,4624,9.1
4670,7854,4.3
4670,9518,2.9
4671,7617,6.9
4671,8258,8.8
4671,6402,0.5
4671,6268,10
4672,199,8.3
4672,3317,0.2
4672,2497,9.1
4672,1251,1.2
4673,447,7.3
4673,7836,6.1
4673,2305,3.1
4673,4360,4.7
4674,8959,1
4674,5753,5.7
4674,5050,9.6
4674,8095,8.1
4675,2499,7.2
4675,7623,7.8
4675,1948,0.3
4675,324,8.9
4676,5372,7.5
4676,9249,2.1
4676,2167,4.5
4676,2198,6.8
4677,5340,3
4677,9513,1.2
4677,9952,0.2
4677,2486,3
4678,9356,6.4
4678,4434,8.9
4678,1555,8.9
4678,301,1.4
4679,4903,4.1
4679,7030,0.4
4679,2236,5.8
4679,4851,7.8
4680,1596,7.4
4680,2961,9.6
4680,9692,4.3
4680,5289,3.4
4681,1967,10
4681,1348,2.6
4681,8186,4.7
4681,6960,8.8
4682,7864,4.9
4682,6915,7.1
4682,3999,5
4682,3903,4.7
4683,3267,2.2
4683,7927,1.2
4683,6681,1.9
4683,3297,7.6
4684,3967,4
4684,4828,6.5
4684,7162,4.1
4684,6148,3.4
4685,6879,1.5
4685,8068,8.4
4685,8262,5.8
4685,5467,2.3
4686,684,9.8
4686,2163,8.5
4686,8232,9.5
4686,6846,4.1
4687,561,10
4687,5553,8.1
4687,8381,1.8
4687,9285,0.2
4688,1485,7.2
4688,3483,8.8
4688,1415,4.6
4688,2272,3.6
4689,4996,7.9
4689,2658,2.4
4689,7884,1.1
4689,338,7.5
4690,1310,7.3
4690,8474,4.1
4690,1013,9.5
4690,8945,7.4
4691,2583,9.5
4691,7868,1.2
4691,2415,4.2
4691,1080,2.1
4692,3214,3.6
4692,1349,2.3
4692,205,5.5
4692,5797,8.9
4693,1302,3.1
4693,6357,4.9
4693,6740,6.9
4693,3003,9.8
4694,4376,7.8
4694,9633,7.9
4694,2158,7.1
4694,193,9.6
4695,3503,9.9
4695,4930,0.7
4695,3079,3.3
4695,4353,7.6
4696,1050,7
4696,3571,8.8
4696,8803,5.2
4696,1802,1.6
4697,3613,4.4
4697,6966,8.8
4697,8198,1.8
4697,606,2.6
4698,9041,1.9
4698,448,9.3
4698,4090,6.7
4698,9685,0.6
4699,319,0.4
4699,6744,5.7
4699,5581,4.9
4699,2185,5.5
4700,6953,4.7
4700,7388,6.2
4700,6161,0.5
4700,1703,2.2
4701,2578,3.4
4701,541,9.9
4701,378,2.4
4701,4932,6.7
4702,5600,7
4702,6750,8.1
4702,2291,4.3
4702,2230,4.5
4703,97,4.1
4703,2649,5.1
4703,5418,0.3
4703,2295,9
4704,1251,1.1
4704,2761,5.4
4704,4911,7
4704,2630,8.6
4705,9979,1.3
4705,8625,3.3
4705,7848,4.4
4705,4101,4.3
4706,1647,4.5
4706,932,3
4706,4848,8.3
4706,8972,3.5
4707,5500,4.3
4707,7467,3.9
4707,3460,2.7
4707,4276,9.4
4708,7105,4.1
4708,674,6.7
4708,7973,5.5
4708,8045,3.6
4709,6593,0.1
4709,2091,0.6
4709,8857,2.2
4709,4712,8.8
4710,373,2.2
4710,873,2.5
4710,5673,5.4
4710,1230,4
4711,2024,1.4
4711,9814,6.7
4711,868,0.9
4711,7895,8.6
4712,7737,2.3
4712,8670,6.5
4712,3643,1.9
4712,4356,0.8
4713,2636,1.7
4713,66,5.9
4713,3635,8.5
4713,2470,1.3
4714,570,2.2
4714,2710,7.6
4714,1286,7.8
4714,500,0.2
4715,764,9.4
4715,9331,7.5
4715,2482,2
4715,329,3.4
4716,4740,3.9
4716,2550,4
4716,7737,4.7
4716,2612,1.9
4717,85,5.4
4717,9935,6.3
4717,4399,5.1
4717,486,7.5
4718,3862,6.4
4718,9139,5.8
4718,8495,2.9
4718,4615,7.9
4719,5650,9.1
4719,6682,9.3
4719,6823,1.7
4719,7858,5.1
4720,9771,8.2
4720,3601,1.3
4720,9751,3.9
4720,5732,9.6
4721,6514,4
4721,2873,8.3
4721,4278,5.4
4721,3745,7.3
4722,1937,7.4
4722,3879,3.6
4722,5021,3.6
4722,4351,3.4
4723,7905,1.6
4723,8018,5.5
4723,7161,1.6
4723,2473,6
4724,4548,7.6
4724,5208,3.1
4724,1165,1.5
4724,9581,4.3
4725,637,7.1
4725,8313,7.7
4725,1150,1.5
4725,175,1.9
4726,4851,7.8
4726,8906,0.8
4726,566,1
4726,7892,8
4727,9890,2.2
4727,1588,4.9
4727,5986,4.5
4727,5271,6.1
4728,4697,1.7
4728,3474,0.7
4728,9908,5.1
4728,9127,4.5
4729,2924,8.3
4729,2247,3.5
4729,9345,1
4729,2343,0.5
4730,2724,7.3
4730,4453,6.5
4730,4051,5.7
4730,9757,7.1
4731,6795,5.7
4731,2823,9.3
4731,6696,5.6
4731,1987,3.5
4732,369,3.6
4732,5528,4.3
4732,354,3.8
4732,2281,2.9
4733,7753,4.3
4733,3386,7.3
4733,9637,6.6
4733,4689,3.2
4734,8508,2.7
4734,80,5.9
4734,8077,5.9
4734,2946,7.7
4735,1109,1.3
4735,2020,3.7
4735,213,8.9
4735,1302,0.5
4736,4547,0.3
4736,5058,4.1
4736,8864,9.3
4736,3292,3.5
4737,6795,6
4737,9770,3.3
4737,4788,3.3
4737,9062,1.5
4738,755,4.4
4738,5298,0.3
4738,9994,2.5
4738,6796,4.2
4739,3688,1.4
4739,6658,5.3
4739,8368,9.9
4739,999,0.7
4740,1353,8.8
4740,8471,2.9
4740,1015,8
4740,2119,1.5
4741,4554,1.1
4741,2160,5.7
4741,1237,4.1
4741,1950,4.2
4742,3618,2.7
4742,1716,4
4742,8068,1.5
4742,819,8.9
4743,988,1.9
4743,9082,1.1
4743,4977,3.1
4743,9039,9
4744,2202,6.8
4744,1503,9.3
4744,6061,8.7
4744,7827,3
4745,3902,7.4
4745,7876,4.4
4745,7408,1.5
4745,2784,5.4
4746,5775,9
4746,6429,3.8
4746,8081,7.7
4746,9166,8.6
4747,6762,3
4747,1588,7.7
4747,3071,4.9
4747,5254,7.7
4748,1342,1.9
4748,2612,1.9
4748,2476,5.4
4748,9656,2.3
4749,7774,6.5
4749,5262,2.3
4749,941,2.7
4749,101,9.4
4750,2579,4.3
4750,4790,9.8
4750,9499,7.5
4750,629,4.5
4751,3128,4.5
4751,263,4.2
4751,4900,0.5
4751,2419,7.2
4752,1389,8.8
4752,9579,8.7
4752,3483,7.3
4752,8717,1.1
4753,1940,0.6
4753,916,4.9
4753,8691,3.7
4753,9845,5.9
4754,8375,0.3
4754,8711,1.1
4754,5464,2.8
4754,6946,9.5
4755,2272,0.1
4755,7755,6.3
4755,6391,6.7
4755,9647,2.3
4756,5023,2.9
4756,5679,3.5
4756,5985,2.3
4756,9066,5.7
4757,536,5.1
4757,5233,4.2
4757,8428,9.2
4757,2599,1.5
4758,1410,2.2
4758,5591,6.5
4758,6642,7.7
4758,8955,3.5
4759,1976,4.2
4759,2202,5.1
4759,5456,2.6
4759,1761,9.1
4760,7756,9.2
4760,7973,0.1
4760,568,0.5
4760,1096,3.7
4761,2224,5.7
4761,4091,8.2
4761,2672,2.5
4761,9123,8
4762,2763,5.5
4762,6623,0.9
4762,7376,1.4
4762,2136,4.5
4763,2858,7.5
4763,9993,5.4
4763,9223,9.1
4763,9922,7.9
4764,700,7
4764,1784,4.4
4764,5335,3.5
4764,911,7.1
4765,4037,5.6
4765,2698,4.2
4765,3157,5.7
4765,2050,8.1
4766,812,2.8
4766,6790,5.3
4766,8458,8.3
4766,2146,5.3
4767,8365,8.2
4767,4083,4
4767,8500,5.8
4767,1001,7.2
4768,7799,5.5
4768,686,9.3
4768,2070,2.1
4768,3718,2.4
4769,1375,4.4
4769,8984,5.7
4769,836,2.6
4769,1420,2.3
4770,2300,3.5
4770,9333,0.4
4770,2664,5.2
4770,9281,9.6
4771,7545,1.3
4771,5678,4.6
4771,8848,7.9
4771,975,6
4772,5830,7.8
4772,351,9.9
4772,1773,8.6
4772,2134,7.1
4773,6934,2.5
4773,4666,2.8
4773,4805,2.4
4773,1912,2.1
4774,6802,0.9
4774,2979,9.5
4774,1986,3.6
4774,8476,2.2
4775,9509,5.3
4775,2546,6.3
4775,9505,8.6
4775,3228,8.5
4776,7167,0.5
4776,6405,4.2
4776,4660,4.4
4776,3414,3.3
4777,9011,6.6
4777,5259,0.9
4777,7216,3.3
4777,1151,7.1
4778,3960,5
4778,8553,2
4778,4864,0.9
4778,4843,5.7
4779,8971,2.6
4779,2408,8.3
4779,1696,7
4779,1319,3.1
4780,1483,0.6
4780,8261,6.6
4780,7395,5.7
4780,7759,7.6
4781,3196,1.2
4781,7296,5.8
4781,1134,4.7
4781,328,4.6
4782,1781,9.8
4782,6830,7
4782,6186,6.1
4782,5367,3.9
4783,3474,9.1
4783,2312,9.1
4783,3094,4.1
4783,5144,2.4
4784,9587,8.6
4784,9129,4
4784,3090,1
4784,1705,7.8
4785,1755,0.7
4785,36,5.5
4785,3301,2.3
4785,3580,9.6
4786,5569,5.6
4786,7915,2.9
4786,2824,3.7
4786,4440,5.1
4787,6162,4.6
4787,7561,3
4787,7817,2.5
4787,312,0.6
4788,9581,2.1
4788,473,6.3
4788,2377,4.3
4788,4731,9.5
4789,5942,3.1
4789,4829,7.4
4789,751,2.9
4789,5218,8.4
4790,4532,7.3
4790,7400,4.2
4790,8099,10
4790,1094,2.2
4791,7475,5.3
4791,4484,7.6
4791,1971,7.1
4791,1535,6.1
4792,7939,9.1
4792,4781,6.4
4792,4033,1.1
4792,8189,8.9
4793,919,10
4793,5747,5.7
4793,5890,9.3
4793,8659,1.5
4794,9638,9.4
4794,7436,5.2
4794,1777,3.6
4794,1768,2.2
4795,1757,1.7
4795,3200,9.8
4795,874,1.4
4795,6468,5.1
4796,1196,7.5
4796,8332,6.1
4796,1584,9.2
4796,841,1
4797,1908,6.9
4797,3423,6.8
4797,1416,9.1
4797,4727,4.3
4798,224,0.1
4798,2896,2.8
4798,1147,4.7
4798,4774,3.7
4799,2345,7.4
4799,9318,9.1
4799,760,7.6
4799,1872,1.8
4800,1487,6.3
4800,2894,7.2
4800,5007,1.6
4800,1620,4.5
4801,4199,2.8
4801,3977,0.1
4801,3704,8.6
4801,1653,3.1
4802,1224,8.2
4802,5211,9.6
4802,8874,9
4802,4137,6.3
4803,2013,6.8
4803,2237,4.7
4803,8148,6.3
4803,4683,8.2
4804,3782,7.3
4804,6796,0.9
4804,3495,6.8
4804,5801,3.1
4805,1447,0.3
4805,88,4.6
4805,2809,10
4805,5078,8.7
4806,7639,6.3
4806,9606,8.6
4806,7908,7.7
4806,217,7.1
4807,5298,4.2
4807,5150,8.7
4807,4933,0.4
4807,6476,3.7
4808,3112,3
4808,6622,4.2
4808,9918,1.6
4808,1598,1.1
4809,140,9.1
4809,2693,8.6
4809,3541,9.9
4809,9745,9.6
4810,70,9.8
4810,4024,1.8
4810,9347,3.6
4810,781,8.1
4811,5105,4.5
4811,9505,9
4811,3301,7.9
4811,699,6.1
4812,2877,2.9
4812,7211,4.1
4812,4670,1.6
4812,4635,0.9
4813,4062,9.1
4813,8215,6.6
4813,7155,4.4
4813,3343,2.5
4814,1947,8.8
4814,2970,0.2
4814,1805,5.1
4814,6541,2.1
4815,4400,6.2
4815,2237,6.8
4815,9115,8.8
4815,6513,7.3
4816,9309,3.6
4816,2732,0.2
4816,6286,7.9
4816,9641,3
4817,901,7.3
4817,5175,6.1
4817,1355,7.4
4817,8199,1.4
4818,6767,9.7
4818,1972,2
4818,4812,8.9
4818,4547,6.8
4819,4521,7.8
4819,2379,9
4819,1919,1.9
4819,2182,0.6
4820,8704,4.9
4820,7304,7.9
4820,821,3.4
4820,4288,8.4
4821,105,0.7
4821,7580,0.3
4821,8597,9.1
4821,1282,5.2
4822,9163,9.3
4822,7581,3.9
4822,2647,7.5
4822,4789,7.3
4823,6866,2
4823,1682,5.4
4823,3241,4.3
4823,7841,3.4
4824,2958,4.2
4824,7144,5.8
4824,781,9.7
4824,5351,6.5
4825,7794,3.8
4825,4927,2.5
4825,9481,4.1
4825,1432,3.8
4826,8294,8.4
4826,1838,6
4826,502,1.7
4826,9131,10
4827,5669,4.7
4827,2923,2.2
4827,9361,9
4827,9339,4.8
4828,9567,8.5
4828,8419,5.4
4828,9581,0.4
4828,2550,7.7
4829,9080,7.8
4829,6040,8.1
4829,4895,2.9
4829,5968,8
4830,4455,0.9
4830,574,1
4830,3857,1.1
4830,6846,2.6
4831,3529,5.4
4831,5437,5
4831,7471,7
4831,1627,7.7
4832,3323,2.2
4832,6626,4
4832,5389,7.5
4832,4711,9.9
4833,2979,0.7
4833,7998,9.3
4833,3871,1.1
4833,3010,3.5
4834,5240,8.1
4834,8950,0.9
4834,3568,7.3
4834,1845,6.9
4835,7573,1
4835,6817,5.3
4835,1212,1.5
4835,9834,6.7
4836,155,3.5
4836,5517,8.7
4836,8357,5.4
4836,3599,9.1
4837,8572,7.7
4837,8906,0.9
4837,193,9.5
4837,6392,3.4
4838,6608,1.7
4838,9309,7.8
4838,8011,0.2
4838,986,6.4
4839,8835,5.1
4839,2910,4.3
4839,1742,4.7
4839,960,7.3
4840,517,0.7
4840,7099,2.3
4840,2317,10
4840,2857,2.5
4841,537,4.3
4841,2355,6.8
4841,1326,4.5
4841,1815,2.5
4842,4583,3
4842,6092,9.1
4842,9242,8.8
4842,4690,8.4
4843,2874,1.7
4843,589,9.2
4843,1134,3.7
4843,9412,6.3
4844,8770,2.1
4844,9941,7.6
4844,4781,3
4844,763,8.2
4845,851,6.2
4845,1266,1
4845,9484,0.8
4845,2394,6
4846,789,7.9
4846,6458,5.8
4846,1301,7.3
4846,1863,8.7
4847,3618,8.4
4847,6054,0.1
4847,677,4.4
4847,9774,1.4
4848,3803,7
4848,5330,6.7
4848,781,4.4
4848,5773,5.7
4849,9859,3
4849,6814,6.3
4849,565,2.1
4849,8647,7.6
4850,6914,8.7
4850,1360,7.9
4850,9140,8.2
4850,7745,0.4
4851,595,6.3
4851,2688,0.1
4851,3641,4.5
4851,2968,1.7
4852,2870,7.8
4852,6651,4.3
4852,1798,3
4852,5448,2.2
4853,735,4.3
4853,8432,2.4
4853,9679,0.4
4853,2966,5.2
4854,3014,1.3
4854,8310,4.9
4854,7999,9.8
4854,7752,4.8
4855,7861,0.4
4855,5972,8
4855,9748,4
4855,5623,4
4856,6061,4.1
4856,7239,4.8
4856,2990,9.6
4856,3060,2.6
4857,2257,3.7
4857,9344,1.2
4857,1156,0.1
4857,7920,4.5
4858,1977,2.2
4858,7539,6
4858,1263,5.5
4858,1938,0.5
4859,608,9.3
4859,9641,9.1
4859,7932,1.3
4859,6246,9.6
4860,3527,9
4860,9759,8.7
4860,1502,0.1
4860,984,6.4
4861,3264,1.1
4861,1029,1.1
4861,8538,0.4
4861,7949,5.4
4862,1219,8.2
4862,5840,9.6
4862,7066,0.7
4862,538,7.8
4863,6860,5.1
4863,2920,4.9
4863,3579,3.5
4863,746,0.8
4864,1019,6.2
4864,2362,2.7
4864,3695,2.6
4864,6237,7.6
4865,5427,1.1
4865,8759,9.7
4865,9051,2.8
4865,7668,6.3
4866,4828,6.1
4866,5492,0.6
4866,7225,5.9
4866,2886,4.4
4867,4706,6.9
4867,4360,2.6
4867,1288,6.4
4867,4142,1.2
4868,2659,6.2
4868,4225,2.9
4868,9607,4
4868,6010,1.5
4869,6020,7.5
4869,6064,1.1
4869,4670,4.2
4869,6334,6
4870,1421,6.6
4870,2568,9.7
4870,8309,3.9
4870,1263,2.9
4871,7832,7.7
4871,8002,9.5
4871,4874,7.8
4871,7160,5.6
4872,7094,9.6
4872,8316,7.9
4872,4032,9.2
4872,2136,3.9
4873,5146,5.2
4873,261,5.3
4873,3818,9.9
4873,5074,1.8
4874,7980,7.5
4874,9699,7.3
4874,5028,2.7
4874,4284,3.2
4875,2759,3.7
4875,1678,5.1
4875,7371,7.4
4875,2400,6.5
4876,4108,0.8
4876,1394,9.9
4876,8208,9.3
4876,3855,5.9
4877,5741,5.8
4877,6929,4.9
4877,1369,4
4877,5193,4.8
4878,8787,6.6
4878,9470,6.7
4878,2384,2.3
4878,9045,0.1
4879,1608,8.6
4879,8707,2.2
4879,8258,6.8
4879,7104,4.2
4880,781,1.6
4880,172,3.2
4880,7057,6.6
4880,5046,6
4881,6341,4.4
4881,2666,2.5
4881,1410,2.4
4881,5402,7.8
4882,9256,8.8
4882,3793,0.2
4882,9056,7.8
4882,8980,9.3
4883,9329,2.8
4883,8970,6
4883,6231,3.1
4883,5917,3.6
4884,9793,3.4
4884,6225,1.9
4884,250,9
4884,1461,0.4
4885,8314,3.5
4885,632,3.2
4885,7245,6.6
4885,3518,4.5
4886,2101,6.1
4886,2835,0.2
4886,4636,6.5
4886,7695,1.1
4887,8172,3.5
4887,3370,8.2
4887,9202,2.1
4887,8129,7.4
4888,9424,5.2
